hotel_name,description,city,hotel_score,url_hotel,lat,lon
Mercure Mont Saint Michel,"Installé dans des espaces verts à seulement 2 km de l'abbaye du Mont-Saint-Michel, le Mercure Mont Saint Michel propose des chambres spacieuses avec salle de bains privative, un bar-restaurant et de nombreuses places de parking gratuites.Les chambres du Mercure Mont Saint Michel sont dotées de la climatisation, d'un plateau/bouilloire et d'une télévision par satellite/câble à écran plat.Le restaurant Le Pré Salé, célèbre dans la région, prépare de délicieux fruits de mer ainsi que des spécialités régionales. Le bar Le Normandy sert des boissons dans un cadre convivial et décontracté.Le Mercure Mont Saint Michel vous accueille à 6,5 km de Pontorson et à 52 km de Saint-Malo. ",Mont Saint Michel,"8,2",https://www.booking.com/hotel/fr/mont-saint-michel.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBBogCAagCA7gC7PrjngbAAgHSAiQ1MTFiMjZjOS0yMWNiLTRkMzgtODFjOC02ZDJmNTAwYWJkMjbYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=a09f51b61760004b&srepoch=1675165037&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,48.61424653,-1.51054502
NOCNOC - La Villa Cachee,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement NOCNOC - La Villa Cachee ! Doté d'une connexion Wi-Fi et d'un parking privé gratuits, le NOCNOC - La Villa Cachee est situé à Lille, à seulement 400 mètres de la maison Coilliot. Vous séjournerez à 2,2 km du Zénith et du Grand Palais de Lille.Cette villa comprend 6 chambres, une télévision à écran plat, un lave-linge et 6 salles de bains pourvues d'une douche. Sa cuisine est équipée d'un lave-vaisselle et d'un micro-ondes. Les serviettes et le linge de lit sont fournis.Vous pourrez profiter d'une terrasse.Vous séjournerez à proximité de la braderie de Lille, de l'hospice Gantois et du grand magasin Printemps. L'aéroport de Lille, le plus proche, est à 9 km. ",Lille,"6,7",https://www.booking.com/hotel/fr/la-villa-cachee-prox-gare-lille-flandre-metro.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDHNlYXJjaF9saWxsZUgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBBogCAagCA7gC7PrjngbAAgHSAiRhMWQ2ZDRiYi1jNmMyLTQ2Y2ItYmZhOS1iM2NmNDY0ZDc3NTPYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=50ab51b6c8950190&srepoch=1675165037&from=searchresults#hotelTmpl,50.62914624,3.06419907
Hôtel La Porte Saint Pierre-Logis Hôtel Intra Muros,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel La Porte Saint Pierre-Logis Hôtel Intra Muros ! L'Hôtel La Porte Saint Pierre-Logis Hôtel Intra Muros est situé à l'intérieur des remparts historiques de la vieille ville de Saint-Malo, à seulement 10 mètres de la plage.Les chambres de l'établissement sont décorées dans un style contemporain. Elles comprennent une télévision à écran plat ainsi qu'une bouilloire électrique. Toutes sont dotées d'une connexion Wi-Fi gratuite et d'une salle de bains privative. Certaines offrent une vue panoramique sur la mer.Chaque matin, vous dégusterez un petit-déjeuner buffet.Une salle de réunion pouvant accueillir jusqu'à 20 personnes est présente sur place.L'Hôtel La Porte Saint Pierre-Logis Hôtel Intra Muros se trouve à 2 km de la gare de Saint-Malo. Enfin, depuis le port de Saint-Malo à 1,5 km, de nombreuses liaisons par ferry vous permettront de rejoindre les îles Anglo-Normandes et le Royaume-Uni. ",St Malo,"8,5",https://www.booking.com/hotel/fr/sarl-porte-saint-pierre.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEGiAIBqAIDuALs-uOeBsACAdICJGRiOGNkN2ViLTRiNWYtNDU4MC1hNDc1LTk2ODEyODQzNDA2MdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&srpvid=9fc251b680f00140&srepoch=1675165037&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,48.64785311,-2.0283857
Gîte la Briantaise,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Gîte la Briantaise ! Situé à Saint-Malo, à moins de 1 km de la plage du Rosais et à 16 minutes à pied de la plage des Fours à Chaux, le Gîte la Briantaise propose des hébergements avec une connexion Wi-Fi gratuite et une télévision à écran plat. Offrant une vue sur le jardin, il se trouve à 2,9 km de la plage de Port la Vicomte et à 3,3 km de la tour Solidor.Dotée d'un lecteur DVD, cette maison de vacances dispose d'une cuisine avec un réfrigérateur, un lave-vaisselle et un micro-ondes, d'un salon avec des coins salon et repas, de 2 chambres ainsi que de 2 salles de bains avec une douche et une baignoire. Pour plus de commodité, l'établissement peut fournir des serviettes et du linge de lit moyennant des frais supplémentaires.Vous pourrez profiter d'une terrasse et d'un barbecue sur place. La région est prisée pour pratiquer la randonnée.Vous séjournerez à 4,8 km du palais du Grand Large et à 4,9 km du casino Barrière Saint-Malo. L'aéroport de Rennes-Saint-Jacques, le plus proche, est à 73 km. ",St Malo,"9,3",https://www.booking.com/hotel/fr/gite-la-briantaise.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEGiAIBqAIDuALs-uOeBsACAdICJGRiOGNkN2ViLTRiNWYtNDU4MC1hNDc1LTk2ODEyODQzNDA2MdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=21&hapos=21&sr_order=popularity&srpvid=9fc251b680f00140&srepoch=1675165037&from_beach_sr=1&from=searchresults#hotelTmpl,48.6201781,-2.0046487
Hôtel Vert,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel Vert ! Situé à 2 km du Mont-Saint-Michel, sur la côte normande, l'Hôtel Vert propose des chambres décorées dans des tons pastel dotées d'une salle de bains privative, d'une télévision ainsi que d'une connexion Wi-Fi gratuite.Vous pourrez savourer une cuisine régionale au restaurant La Rôtisserie. Le bar L'Équinoxe s'ouvre sur une terrasse privée.Le Vert Hotel possède également une réception ouverte 24h/24, un parking privé, un supermarché sur place et une boutique de souvenirs. ",Mont Saint Michel,"8,0",https://www.booking.com/hotel/fr/vert.fr.html?aid=304142&label=gen173nr-1FCAQoggJCGHNlYXJjaF9tb250IHNhaW50IG1pY2hlbEgNWARoTYgBAZgBDbgBCsgBBdgBAegBAfgBBogCAagCA7gC7PrjngbAAgHSAiQ1MTFiMjZjOS0yMWNiLTRkMzgtODFjOC02ZDJmNTAwYWJkMjbYAgXgAgE&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=1&sr_order=popularity&srpvid=a09f51b61760004b&srepoch=1675165037&from=searchresults#hotelTmpl,48.61470049,-1.5096169700000002
Hôtel Le Nautilus,"L'Hôtel Le Nautilus occupe un bâtiment rénové du XVIIe siècle situé dans la ville fortifiée de Saint-Malo. Cet hôtel propose un bar, une bagagerie et un salon commun. L'établissement se trouve à 2 minutes à pied de la cathédrale Saint-Vincent et à 50 mètres de la plage. L'établissement propose gratuitement 4 vélos néerlandais, sous réserve de disponibilité.Toutes les chambres insonorisées disposent d'un bureau et d'une télévision par satellite. La salle de bains privative est pourvue d'une douche, d'un sèche-cheveux et d'articles de toilette gratuits. Le linge de lit a été surclassé pour un sommeil de qualité 5 étoiles.L'Hôtel Le Nautilus se trouve à 300 mètres du port de plaisance de Saint-Malo et à 50 mètres de plusieurs restaurants. L'aéroport de Rennes est à 80 km et une connexion Wi-Fi est disponible gratuitement. ",St Malo,"9,1",https://www.booking.com/hotel/fr/le-nautilus.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEGiAIBqAIDuALs-uOeBsACAdICJGRiOGNkN2ViLTRiNWYtNDU4MC1hNDc1LTk2ODEyODQzNDA2MdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=22&hapos=22&sr_order=popularity&srpvid=9fc251b680f00140&srepoch=1675165037&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,48.65072706,-2.02494547
Domaine de la Barbinais,"L’hôtel Domaine de la Barbinais vous accueille au sein d’un parc paysager de 7 000 m², dans la campagne de Saint-Malo. Une connexion Wi-Fi est disponible dans l’ensemble des locaux.Décorées de façon personnalisée, les chambres sont toutes dotées d’une télévision à écran plat ainsi que d’un bureau. Chaque logement comporte une salle de bains privative pourvue d’une douche et d’un sèche-cheveux.Chaque matin, vous pourrez savourer un petit-déjeuner dans la salle dédiée, moyennant des frais supplémentaires.Le personnel de la réception est à votre disposition de 17h00 à 21h00, et un service d’assistance téléphonique est assuré 24h/24. Vous pourrez pratiquer des activités variées sur place ou dans les environs, notamment le vélo. L’établissement est situé à 5 minutes de la plage, et un parking privé est accessible gratuitement sur place. ",St Malo,"8,1",https://www.booking.com/hotel/fr/domaine-de-la-barbinais.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEGiAIBqAIDuALs-uOeBsACAdICJGRiOGNkN2ViLTRiNWYtNDU4MC1hNDc1LTk2ODEyODQzNDA2MdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=19&sr_order=popularity&srpvid=9fc251b680f00140&srepoch=1675165037&from_beach_sr=1&from=searchresults#hotelTmpl,48.64481252,-1.95936144
chambre d'hôte et gîte du jardin des corsaires,"Située à Saint-Malo, à moins de 2,3 km de la plage du Sillon, la chambre d'hôte et gîte du jardin des corsaires propose un jardin, des chambres non-fumeurs, une connexion Wi-Fi gratuite et une terrasse. Vous séjournerez à environ 2,4 km de la plage de Rochebonne, à 3,4 km du palais du Grand Large et du casino Barrière Saint-Malo. Vous pourrez profiter d'une vue sur le jardin.Les chambres de cette maison d'hôtes comprennent un bureau. Leur salle de bains privative est pourvue d'une douche et d'articles de toilette gratuits. Certaines chambres comprennent une cuisine équipée d'un four. Chambres d'hôtes en chambre d'hôte et gîte Le jardin des corsaires est équipé d'une télévision et d'un sèche-cheveux.Un petit-déjeuner buffet, continental ou sans gluten est servi tous les matins.Vous séjournerez à 3,6 km du fort national et à 4,2 km de la tour Solidor. L'aéroport de Jersey, le plus proche, est implanté à 73 km. ",St Malo,"9,4",https://www.booking.com/hotel/fr/le-jardin-des-corsaires.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEGiAIBqAIDuALs-uOeBsACAdICJGRiOGNkN2ViLTRiNWYtNDU4MC1hNDc1LTk2ODEyODQzNDA2MdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&srpvid=9fc251b680f00140&srepoch=1675165037&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,48.645792,-1.982793
L'AccrocheCoeur,"Idéalement situé dans le centre de Saint-Malo, L'AccrocheCoeur propose un petit-déjeuner continental et une connexion Wi-Fi gratuite dans l'ensemble de ses locaux. Cette maison d'hôtes 4 étoiles propose un salon commun et un service de concierge. Cet établissement non-fumeurs se trouve à 200 mètres de la plage de Bon Secours.Les chambres de cette maison d'hôtes comprennent un bureau. Leur salle de bains privative est pourvue d'une douche et d'articles de toilette gratuits. Toutes les chambres sont équipées d'une machine à café et d'un iPad.Vous séjournerez à proximité des plages de Mole, d'Eventail et de Grand Bé. L'aéroport de Jersey, le plus proche, est implanté à 71 km. ",St Malo,"9,3",https://www.booking.com/hotel/fr/l-39-accrochecoeur.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEGiAIBqAIDuALs-uOeBsACAdICJGRiOGNkN2ViLTRiNWYtNDU4MC1hNDc1LTk2ODEyODQzNDA2MdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=18&sr_order=popularity&srpvid=9fc251b680f00140&srepoch=1675165037&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,48.648137,-2.027065
La Cordee by Cocoonr,"Situé dans le centre de Saint-Malo, à 200 mètres de la plage de Bon Secours et à 300 mètres de celle de Mole, l'établissement La Cordee by Cocoonr propose une connexion Wi-Fi gratuite. Cet appartement se trouve à moins de 1 km du casino Barrière Saint-Malo et à 16 minutes à pied du fort national.Cet appartement comprend 2 chambres, un salon, une cuisine entièrement équipée avec un four et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis.Vous séjournerez à proximité de la plage d'Eventail, du Grand Bé et du Palais du Grand Large. L'aéroport de Jersey, le plus proche, est implanté à 71 km. ",St Malo,"9,0",https://www.booking.com/hotel/fr/la-cordee-saint-malo.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEGiAIBqAIDuALs-uOeBsACAdICJGRiOGNkN2ViLTRiNWYtNDU4MC1hNDc1LTk2ODEyODQzNDA2MdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=17&sr_order=popularity&srpvid=9fc251b680f00140&srepoch=1675165037&from_beach_sr=1&from=searchresults#hotelTmpl,48.64795607,-2.02716374
"The Originals Boutique, Hôtel des Marins, Saint-Malo (Inter-Hotel)","Situé au cœur de la ville fortifiée de Saint-Malo, l'établissement The Originals Boutique, Hôtel des Marins, Saint-Malo (Inter-Hotel) propose des chambres modernes avec une télévision à écran plat et une connexion Wi-Fi gratuite. La réception ouverte 24h/24 assure un service de billetterie.Rénovées en 2019, les chambres sont insonorisées et sont pourvues de très grands lits. Des chambres communicantes sont disponibles. Leur salle de bains privative est munie d'un sèche-cheveux et d'articles de toilette gratuits. Toutes les chambres sont accessibles par un ascenseur.Un petit-déjeuner buffet est servi tous les matins dans la salle à manger de l'Hôtel des Marins. Vous pourrez savourer une boisson au bar tout en lisant les journaux mis à votre disposition.Vous trouverez de nombreux magasins, restaurants et sites d'intérêt historiques dans les environs.L'établissement vous accueille à seulement 2 minutes à pied du port et à 200 mètres de la plage. Vous bénéficierez de tarifs spéciaux à la journée dans le parking sur place. ",St Malo,"8,2",https://www.booking.com/hotel/fr/dulouvresaintmalo.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEGiAIBqAIDuALs-uOeBsACAdICJGRiOGNkN2ViLTRiNWYtNDU4MC1hNDc1LTk2ODEyODQzNDA2MdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&srpvid=9fc251b680f00140&srepoch=1675165037&from_beach_sr=1&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,48.64880649,-2.02491224
La Maison des Armateurs,"Situé dans le centre historique de Saint-Malo, l’établissement La Maison des Armateurs vous accueille à 5 minutes à pied de la cathédrale et à 120 mètres du port de plaisance. Cet hôtel 4 étoiles propose une connexion Wi-Fi gratuite, un bar sur place et des journaux quotidiens.Ses chambres disposent d'un minibar et d'une télévision par satellite à écran plat. Climatisées, elles comprennent également une armoire. Leur salle de bains privative est pourvue d'articles de toilette gratuits.Un petit-déjeuner continental ou américain vous sera servi tous les matins dans la salle prévue à cet effet. Vous pourrez aussi le déguster dans le confort de votre chambre.L'hôtel possède une réception ouverte 24h/24 avec une bagagerie. Un service de navette depuis et vers le Mont-Saint-Michel est disponible moyennant des frais supplémentaires. Vous séjournerez à 13 km de l'aéroport de Pleurtuit et à 800 mètres de la gare de Saint-Malo. ",St Malo,"8,5",https://www.booking.com/hotel/fr/la-maison-des-armateurs.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEGiAIBqAIDuALs-uOeBsACAdICJGRiOGNkN2ViLTRiNWYtNDU4MC1hNDc1LTk2ODEyODQzNDA2MdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=9fc251b680f00140&srepoch=1675165037&from_beach_sr=1&from=searchresults#hotelTmpl,48.6492052,-2.02463329
Hotel Ajoncs d'Or,"L'hôtel Ajoncs d'Or se situe au cœur des remparts historiques de la ville fortifiée de Saint-Malo, à 350 mètres du port de plaisance de la ville. Vous bénéficierez gratuitement d'une connexion Wi-Fi.Desservies par un ascenseur, les chambres insonorisées à la décoration unique sont dotées d’œuvres d'art originales. Les hébergements possèdent une salle de bains privative et une télévision par satellite.Un petit-déjeuner buffet est servi quotidiennement dans la grande salle à manger lumineuse. Vous pourrez déguster un verre au bar sur place.L'hôtel est idéalement situé pour profiter pleinement des nombreux restaurants célèbres de Saint-Malo. En période estivale, la station balnéaire est animée et vous y participerez à de nombreuses activités en plein air, notamment sur la plage. La gare ferroviaire de Saint-Malo se trouve à 1,8 km. Un parking privé est disponible moyennant un supplément et sur réservation préalable. ",St Malo,"8,4",https://www.booking.com/hotel/fr/ajoncsdor.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEGiAIBqAIDuALs-uOeBsACAdICJGRiOGNkN2ViLTRiNWYtNDU4MC1hNDc1LTk2ODEyODQzNDA2MdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=9fc251b680f00140&srepoch=1675165037&from_beach_sr=1&from=searchresults#hotelTmpl,48.64735692,-2.02519655
"Les Sablons - Très Bel Appartement , Lumineux","Vous pouvez bénéficier d'une réduction Genius dans l'établissement Les Sablons - Très Bel Appartement , Lumineux ! Idéalement situé dans le centre de Saint-Malo, l'établissement Les Sablons - Très Bel Appartement, Lumineux offre une vue sur la mer et dispose d'un restaurant. Vous séjournerez à 90 mètres de la plage des Bas-Sablons et à 1,4 km de celle de Mole.Cet appartement comprend 2 chambres, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis.Vous pourrez faire de la randonnée dans les environs.Vous séjournerez à proximité de la plage des Fours à Chaux, de la tour Solidor et du Grand Bé. L'aéroport de Jersey, le plus proche, est implanté à 71 km. ",St Malo,"9,3",https://www.booking.com/hotel/fr/les-sablons-tres-bel-appartement-lumineux.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEGiAIBqAIDuALs-uOeBsACAdICJGRiOGNkN2ViLTRiNWYtNDU4MC1hNDc1LTk2ODEyODQzNDA2MdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=15&sr_order=popularity&srpvid=9fc251b680f00140&srepoch=1675165037&from_beach_sr=1&from=searchresults#hotelTmpl,48.6378322,-2.0188143
Hotel De L'univers,"L'Hotel De L'univers est installé dans la ville fortifiée de Saint-Malo, en Bretagne, à quelques pas du port ferry et de la gare. Pourvu d'une connexion Wi-Fi gratuite, l'établissement est à 400 mètres du port de plaisance de Saint-Malo.Les chambres sont confortables et munies d'une télévision, d'un téléphone, ainsi que d'une salle de bains privative.Le personnel serviable assurera des services personnalisés et vous fournira des conseils sur la région.Donnant sur la place principale, l'Hotel De L'univers se trouve directement devant le château, à proximité de la mer. À partir de là, vous pourrez explorer facilement la ville historique, à pied. ",St Malo,"8,0",https://www.booking.com/hotel/fr/de-l-univers.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEGiAIBqAIDuALs-uOeBsACAdICJGRiOGNkN2ViLTRiNWYtNDU4MC1hNDc1LTk2ODEyODQzNDA2MdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=9fc251b680f00140&srepoch=1675165037&from_beach_sr=1&from=searchresults#hotelTmpl,48.65104101,-2.0237267
Le Courtoisville Apartment,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Le Courtoisville Apartment ! Situé à Saint-Malo, l'établissement Le Courtoisville Apartment propose un appartement à 1,6 km de l'espace Duguay Trouin. Il est doté d'une terrasse et d'une connexion Wi-Fi gratuite l'ensemble de ses locaux.Ce logement comprend une cuisine équipée d'un four, d'un micro-ondes et d'un lave-vaisselle. Il possède une salle de bains privative pourvue d'un sèche-cheveux et d'articles de toilette gratuits. Il comporte également une télévision à écran plat.Le Palais du Grand Large vous attend à 1,6 km tandis que le casino de Saint-Malo est implanté à moins de 2 km. L'aéroport de Dinard-Bretagne, le plus proche, est accessible à 10 km. ",St Malo,"8,7",https://www.booking.com/hotel/fr/le-courtoisville-apartment.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEGiAIBqAIDuALs-uOeBsACAdICJGRiOGNkN2ViLTRiNWYtNDU4MC1hNDc1LTk2ODEyODQzNDA2MdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=9fc251b680f00140&srepoch=1675165037&from_beach_sr=1&from=searchresults#hotelTmpl,48.65751637,-1.9967668
Oceania Saint Malo,"Vous pouvez bénéficier d'une réduction Genius dans l'établissement Oceania Saint Malo ! Donnant sur la mer, l'Oceania Saint Malo se situe sur la Chaussée du Sillon, en face de la plage du même nom et à 450 mètres du port de plaisance de Saint-Malo. Il propose des chambres luxueuses et un accès gratuit au spa et à la piscine.Les logements disposent de la climatisation et de parquet. Ils sont également dotés d'une télévision à écran plat, d'une connexion Wi-Fi gratuite et d'une salle de bains spacieuse.Vous profiterez d'une terrasse offrant une vue panoramique sur la mer. Le jacuzzi à ciel ouvert vous attend sur la terrasse. La salle de sport est dotée d'équipements ultramodernes. Des massages sont dispensés moyennant des frais supplémentaires.Le bar-salon de l'Oceania Saint Malo sert différents cocktails ou boissons et accueille des réceptions privées. Il prépare un menu pour le dîner. Tous les matins, vous pourrez déguster un petit-déjeuner sur place.L'Oceania se trouve à 1,5 km de la gare de Saint-Malo et à 7 km de l'aéroport Dinard Bretagne. Un parking est disponible sur place. Le personnel de la réception parle français, anglais, espagnol et allemand. ",St Malo,"8,3",https://www.booking.com/hotel/fr/oceaniasaintmalo.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEGiAIBqAIDuALs-uOeBsACAdICJGRiOGNkN2ViLTRiNWYtNDU4MC1hNDc1LTk2ODEyODQzNDA2MdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=9fc251b680f00140&srepoch=1675165037&from_beach_sr=1&from=searchresults#hotelTmpl,48.65175689,-2.01843202
LE TIMONIER by Cocoonr,"Doté d'une connexion Wi-Fi gratuite et offrant une vue sur la mer, l'établissement LE TIMONIER by Cocoonr est situé au cœur de Saint-Malo, à seulement 300 mètres de la plage des Bas-Sablons et à 1,1 km de celle des Fours à Chaux. Cet appartement se trouve à 2,3 km de la plage de Mole et à 2,5 km de celle d'Eventail.Cet appartement comprend 2 chambres, un salon, une cuisine entièrement équipée avec un réfrigérateur et une machine à café ainsi qu'une salle de bains pourvue d'une douche et d'un sèche-cheveux. Les serviettes et le linge de lit sont fournis.Vous séjournerez à 1,5 km de la plage du Rosais et à 2,2 km de celle de Bon Secours. L'aéroport de Jersey, le plus proche, est implanté à 71 km. ",St Malo,"9,0",https://www.booking.com/hotel/fr/le-timonier.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEGiAIBqAIDuALs-uOeBsACAdICJGRiOGNkN2ViLTRiNWYtNDU4MC1hNDc1LTk2ODEyODQzNDA2MdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=9fc251b680f00140&srepoch=1675165037&from_beach_sr=1&from=searchresults#hotelTmpl,48.634819,-2.020824
Résidence Néméa Le Domaine des Mauriers,"La Résidence Néméa Le Domaine des Mauriers vous propose des hébergements indépendants à 10 minutes de route du centre de Saint-Malo. Elle donne accès à des piscines intérieure et extérieure chauffée, à un sauna ainsi qu’à une salle de sport.Chaque appartement comprend un salon, une table à manger, une kitchenette équipée ainsi qu’une terrasse ou un balcon privés.En juillet et en août, un club pour enfants est disponible pour les enfants de 4 à 12 ans.Un parking privé est disponible gratuitement sur place. Les hébergements ne sont qu'à 50 mètres de boutiques et de restaurants ainsi qu'à 4 km de la plage. ",St Malo,"7,5",https://www.booking.com/hotel/fr/le-domaine-des-mauriers.fr.html?aid=304142&label=gen173nr-1FCAQoggJCDnNlYXJjaF9zdCBtYWxvSA1YBGhNiAEBmAENuAEKyAEF2AEB6AEB-AEGiAIBqAIDuALs-uOeBsACAdICJGRiOGNkN2ViLTRiNWYtNDU4MC1hNDc1LTk2ODEyODQzNDA2MdgCBeACAQ&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=9fc251b680f00140&srepoch=1675165037&from_beach_sr=1&from=searchresults#hotelTmpl,48.62802437,-1.9779841500000002
